rep,top_k,mean_mu,median_mu,mean_sigma,median_sigma,mean_EI,median_EI,overlap_with_EI
651,50,-0.034269677544377555,-0.02602014825330063,0.1352603651199438,0.13533702122183494,0.024669345329432227,0.026153786317247966,0.12
652,50,-0.032141291147543403,-0.02852638112410455,0.1406521017408277,0.1404206679681569,0.02661653809018372,0.029465442978987354,0.2
653,50,-0.027568468111405654,-0.027221109010410274,0.14453645469242274,0.14493389458361428,0.02906150298410818,0.03273860147131756,0.3
654,50,-0.04527028387246221,-0.029034249286092117,0.13254141022728988,0.12738574640543815,0.02199807294953264,0.02278071038493807,0.12
655,50,-0.02898216506091046,-0.02724272980941236,0.1376485798798429,0.13828892950418614,0.026235696372855652,0.025810796527878287,0.16
656,50,-0.04060997613973333,-0.03309008155406191,0.1379514334111502,0.13599546620042913,0.024228891809621688,0.025753176870252366,0.2
657,50,-0.03130760951295168,-0.02885186773925901,0.13518827509441764,0.13337356331197497,0.02506879689081953,0.024779888858415266,0.12
658,50,-0.02864506401493232,-0.027271056124556783,0.13270479316339734,0.13358081807991365,0.024697301181388482,0.025150621735495697,0.14
659,50,-0.03723186608641578,-0.032746169649194634,0.132313362730165,0.1321270618732669,0.022905009876279997,0.022976143684614935,0.1
660,50,-0.0361715990302648,-0.03179220160994123,0.14253732813619394,0.1427935220685222,0.026263607852118443,0.02861112932030671,0.22
661,50,-0.03387946781755263,-0.02808318491191012,0.13834282006549686,0.13622717421895558,0.025749005828302796,0.02727669416231627,0.26
662,50,-0.04679142468295279,-0.039496953894518655,0.13842992093800377,0.13809765808664254,0.022836671022589426,0.021614634305608442,0.16
663,50,-0.03331210688227842,-0.027317520344755736,0.13941246719715525,0.1368335194461656,0.026404310190228816,0.029101173465075666,0.26
664,50,-0.03410028469699721,-0.02379926854166539,0.1328476698770972,0.1331633245305498,0.024540887020751804,0.02540912056181865,0.14
665,50,-0.03566317295719968,-0.02729267692355887,0.13129109863388216,0.12659234185324097,0.023151714106886098,0.021258084967559612,0.14
666,50,-0.03134035522954614,-0.028810262263447146,0.14057634344629794,0.14255478765798213,0.027209914768278068,0.030056079143147646,0.2
667,50,-0.03208249357824076,-0.027036017696167952,0.13841918582572113,0.13522919169178,0.026314812059794607,0.02859377462204641,0.18
668,50,-0.03491934765277207,-0.02794837956336462,0.1372691813407564,0.1392657928974434,0.024803187579827322,0.02499093004285908,0.1
669,50,-0.028561565921908522,-0.0263249767055426,0.13402298145789895,0.13114686560215139,0.02508212626901255,0.025904974444920608,0.1
670,50,-0.03497576979146628,-0.02595614329973038,0.13371397332601143,0.12746253673086022,0.02430037818583419,0.023721098217433907,0.18
671,50,-0.0322799634800876,-0.027221109010410274,0.13697929976579476,0.13533702122183494,0.02560426207243419,0.026366153349063413,0.26
672,50,-0.03286686012997942,-0.0277358731357533,0.13672191612529422,0.14199735215170198,0.025568712769300977,0.029078970090753224,0.18
673,50,-0.0370770133722597,-0.031240749078114097,0.1408962068502596,0.13840468232691894,0.02583710743789797,0.02605373345394859,0.22
674,50,-0.03511009741666138,-0.028051334826973612,0.13960372251854403,0.14035491035298633,0.025764949084810168,0.026348649929920608,0.18
675,50,-0.03489259193199557,-0.027120050064072733,0.14004100689521853,0.13895217450758696,0.026269633807687903,0.026929768778979207,0.26
676,50,-0.034185107919743295,-0.027921319668649094,0.13612310675044884,0.13490158337556835,0.02484466756371232,0.02540860807657558,0.12
677,50,-0.03162382884554385,-0.025999133535587672,0.14050741311686749,0.13740459167099647,0.026965333349055313,0.029502318283361122,0.24
678,50,-0.040515695459126186,-0.03293867724160745,0.13727216899145897,0.13443086587888625,0.02390285249354688,0.023441205845415147,0.16
679,50,-0.03291603850420482,-0.026317300514512296,0.13484694109403197,0.13121826826463578,0.025113006587888172,0.025837707811055453,0.2
680,50,-0.04178954292078376,-0.027862971245309058,0.1338041164165224,0.13099571958436618,0.022988374736431342,0.0219423730102341,0.14
681,50,-0.03401831045935842,-0.027600517703551222,0.14097101933934372,0.13750896571889354,0.026705715727528254,0.029462110575298343,0.24
682,50,-0.035417798876588635,-0.02843254198167893,0.13540711789586374,0.1300221772154714,0.024313371848283333,0.023372529677239517,0.2
683,50,-0.04260153213611502,-0.03122020092346215,0.14197066591746618,0.14529496810145692,0.025725754469631264,0.031017643239937387,0.28
684,50,-0.03392556363275099,-0.027002206621363205,0.14109591901339757,0.14243833193116046,0.027116927052163255,0.029681298396899765,0.26
685,50,-0.03158405144186423,-0.026505648356090674,0.13679770356498244,0.13383675405239764,0.02578831111359695,0.025109698347531777,0.22
686,50,-0.03496341730635021,-0.029732936184361534,0.13452239942522712,0.1280154874685199,0.024300216863339334,0.024222055182317046,0.16
687,50,-0.03771695678616151,-0.03160087456437302,0.1392748988148916,0.13728873166368952,0.02508598686372663,0.027062974523027257,0.14
688,50,-0.03053297979661214,-0.026315084274187543,0.14557805960525183,0.14682711326988815,0.029125045970803173,0.03213987544647186,0.24
689,50,-0.032589948191819956,-0.02851524115686445,0.13624885452486218,0.13545237765536466,0.025197205888288915,0.026184028465865344,0.16
690,50,-0.026192604774700534,-0.024166144988373283,0.1358533178825999,0.13451984423465424,0.026705874223821396,0.02727669416231627,0.3
691,50,-0.04001418173854377,-0.03217713838735123,0.13784126811922753,0.1373313835779934,0.02419955313254686,0.02727002106701202,0.1
692,50,-0.036215763097264486,-0.033061122234111444,0.1401236610946535,0.14065403300860224,0.02521599257596747,0.02608506332587107,0.14
693,50,-0.030049673084778163,-0.02572588790982725,0.13706796159213888,0.13473132755995218,0.02643589686338661,0.027098718687336945,0.16
694,50,-0.03393989094928916,-0.025338692872366553,0.13769405761429962,0.13976969517541257,0.02549445651725798,0.02648334739763299,0.24
695,50,-0.032536091875190944,-0.02672832047045381,0.14261134122298735,0.1458082336590697,0.02735287178589937,0.030044598845825818,0.22
696,50,-0.04024308011366205,-0.029037603437134386,0.13478899694348334,0.13481280719125824,0.02351034478913442,0.02483922853482847,0.14
697,50,-0.039359117231074235,-0.031201325133035182,0.14015658891560848,0.14208871316109267,0.02500777229535782,0.026526968554109007,0.26
698,50,-0.03445515505764908,-0.026395423342374137,0.13226785572227437,0.12738574640543815,0.023838235176136355,0.022322608436896978,0.14
699,50,-0.03545075384070481,-0.027671926133832663,0.14088240371126923,0.13964032038762036,0.026433600726607748,0.02813882464158087,0.18
700,50,-0.030564020937420368,-0.02724272980941236,0.13780626076631078,0.14281412812210237,0.02639601436321818,0.027979422762893745,0.2
701,50,-0.027722710021528416,-0.025260714752022784,0.13688728892162288,0.13742771339845472,0.026847620776459493,0.029733756081189187,0.14
702,50,-0.035140775966018375,-0.028293559668982088,0.13479507153666515,0.12970345853273996,0.024103223026989945,0.024301047665303173,0.14
703,50,-0.03734041255031659,-0.02981898951058932,0.14191724365270456,0.1387473948852337,0.02573169277956525,0.027470902982959847,0.16
704,50,-0.03502543949493074,-0.026373430654219765,0.13682046249794858,0.13570083555288204,0.025103649312207446,0.02609239693207315,0.14
705,50,-0.030308105149036174,-0.025251990010886825,0.13686617349438884,0.13490250973998824,0.026502706541720805,0.02983478719580085,0.26
706,50,-0.0340412458628345,-0.03035914494647774,0.13959315984737153,0.13961180792003075,0.025699825828441596,0.026361668638523628,0.16
707,50,-0.03872068584923877,-0.02821634077523179,0.13893973578967156,0.14199735215170198,0.024663235614634158,0.024091831094514335,0.18
708,50,-0.035054664516759926,-0.027773818517425046,0.14076598457240289,0.1405699114415911,0.026623111636254738,0.02863020224682489,0.26
709,50,-0.034260108032645585,-0.02739373586989641,0.13967027132535023,0.14255478765798213,0.026425780241093735,0.029495455361728658,0.24
710,50,-0.039589242178843596,-0.028848513588216742,0.13319193179561487,0.1330773412128614,0.02322235925142805,0.0227683244502124,0.18
711,50,-0.040304833533406255,-0.028173011594181816,0.13330720319218176,0.12985460455052517,0.022925540867453225,0.021660447815580394,0.12
712,50,-0.04436095045401884,-0.03433498765140147,0.14032656301765115,0.13699908492239524,0.024120946399944956,0.02422210374743204,0.14
713,50,-0.03167942530674143,-0.02739373586989641,0.1385425511690695,0.13616572201604532,0.02634306682551097,0.028655064931224647,0.14
714,50,-0.026371373850040264,-0.022227295576914236,0.13797432719861566,0.13655390024660352,0.027208599810579465,0.029506145417520953,0.26
715,50,-0.026498930912142015,-0.02570902538015346,0.13991064600699732,0.1399720015489131,0.027863229205941885,0.029136519295563025,0.18
716,50,-0.03349472660386936,-0.02686211754706421,0.13703754169678148,0.13149573105671217,0.025318248298043442,0.028122660059403982,0.16
717,50,-0.03816054687068707,-0.02825523710817361,0.14134289129235847,0.14048368319614635,0.025872023829759557,0.028734654804872865,0.22
718,50,-0.039970822222569626,-0.030693104613314866,0.13625083079930878,0.13597115026563247,0.024118767417607784,0.025109698347531777,0.2
719,50,-0.048129171530627006,-0.0395155801545903,0.13897708180021304,0.13544481159955893,0.02234167623255842,0.021207773929444507,0.08
720,50,-0.02825520751166108,-0.02639849249192478,0.14014098646135525,0.14434153315133624,0.027436375118190224,0.029523400884476577,0.3
721,50,-0.036576393534878335,-0.02796175397001226,0.1355520582483937,0.1344562306316464,0.02455753096727773,0.02543319846420596,0.18
722,50,-0.03818061162194179,-0.031284605809417124,0.1366273071574496,0.1350696901776574,0.024506354572786365,0.024992193812352258,0.18
723,50,-0.041398344603836616,-0.03239840478493308,0.13648672723538868,0.13577157039703236,0.023426118347550512,0.023164835826511937,0.14
724,50,-0.041047923092245385,-0.032320329820212185,0.14135749292204663,0.14156034788989955,0.025900849066267294,0.02863020224682489,0.22
725,50,-0.036019014323673146,-0.026575483315874344,0.1353773960962726,0.1367779765998636,0.024890570415814148,0.025015007945246387,0.2
726,50,-0.03729311438093099,-0.026177028926495902,0.1360414301893711,0.1357203692721234,0.024245294584680232,0.02339121281461824,0.18
727,50,-0.0313299435050741,-0.026575483315874344,0.13980963274976174,0.136933575129859,0.02626118377063543,0.02623137362660688,0.18
728,50,-0.03485645535753612,-0.0264560780802103,0.13291453082647983,0.12527066052383526,0.02385394896359088,0.023324083445080218,0.18
729,50,-0.037151456163624745,-0.02932083956830476,0.13369825900991564,0.13350678557885515,0.023430516726904674,0.02543319846420596,0.16
730,50,-0.044874413082313144,-0.032665275915061,0.13736877860327515,0.1336242140901582,0.023048027108489667,0.0224510273729977,0.18
731,50,-0.03462663320310125,-0.027032364030603044,0.14393467009181493,0.1460826473924704,0.02821829858448071,0.030552258877502722,0.22
732,50,-0.029104315832006983,-0.023790070113938213,0.13427293933871529,0.12613122079273106,0.025311724305623864,0.025758940065364326,0.18
733,50,-0.04305460457717131,-0.028174260397623583,0.13775545756180538,0.1360822563855015,0.024285593053014115,0.028859056507748657,0.18
734,50,-0.03351711924459684,-0.02724272980941236,0.13412367731903743,0.1274742266496598,0.0247625654700147,0.025043352885614857,0.22
735,50,-0.025889980026250304,-0.022398056114391,0.13532956391017026,0.13341795468031092,0.026342259291898998,0.026436052854347268,0.18
736,50,-0.03545055120157506,-0.026925991096222533,0.14499620089167184,0.1427864574490646,0.027566457538953478,0.03003895084820072,0.3
737,50,-0.03365882710482643,-0.027339141143757822,0.1405115380228124,0.1415438458934929,0.026131200359145058,0.02695783850451049,0.28
738,50,-0.037319265656536656,-0.028647965458059012,0.14156757425039318,0.14160360340784853,0.02588378587475536,0.02839533601325714,0.2
739,50,-0.03427472754452952,-0.025860874107968244,0.14041578348251185,0.13544395256648284,0.026694503979818925,0.029398698040692593,0.22
740,50,-0.029039763894831472,-0.026091129497871374,0.13725033563822253,0.13622717421895558,0.02639531132428062,0.02845408455530337,0.16
741,50,-0.031946035382515524,-0.02912155141576167,0.14123585307523234,0.13898333059753165,0.026759608333591586,0.029066079300772256,0.2
742,50,-0.0355091082761106,-0.025685896693134435,0.14118746654588027,0.14394212235085638,0.02639138148116654,0.02962088677007284,0.2
743,50,-0.03989210475230168,-0.027783373615106445,0.1364951001421837,0.13522919169178,0.02433506106504185,0.024638533052155423,0.14
744,50,-0.028575935747612746,-0.025167291759021666,0.1358121681355375,0.1293214658814193,0.026137026762643102,0.027595646484576533,0.2
745,50,-0.02779769081702954,-0.025917570441660986,0.1343268309620467,0.12950945254697196,0.02556497082584429,0.027685000820958327,0.04
746,50,-0.03875765991196471,-0.032952374251032326,0.1357992301957924,0.13443086587888625,0.023804287457301877,0.026060071246931802,0.12
747,50,-0.03434747250382951,-0.027014659021117146,0.13831278201824299,0.13788875756356195,0.025861592443911997,0.027871398165765268,0.16
748,50,-0.029774268066510977,-0.025881514594229528,0.1452258020112941,0.1508427190090229,0.02878901659114845,0.033180240074811386,0.3
749,50,-0.033444606382931764,-0.026842582878485295,0.13896772971435584,0.13987904720555705,0.0259649844094713,0.029819777333373182,0.22
750,50,-0.040561769774720195,-0.033151911104236126,0.13639453114363742,0.13356353654871342,0.023745315871468217,0.025267767218950278,0.16
751,50,-0.036371808404992045,-0.02745650265745258,0.13437104060195615,0.1262081900095013,0.0242817260998849,0.025968002822972205,0.2
752,50,-0.036517374591707,-0.03179156114583992,0.13834225969871414,0.13599546620042913,0.025075358866672816,0.024487071785027174,0.14
753,50,-0.03753064750901527,-0.031196421532434744,0.1336353418322224,0.12997868057541812,0.02310361434890764,0.02124209172675169,0.12
754,50,-0.03584947649481602,-0.02891248860716382,0.1378092456012526,0.13494694746773112,0.02505335044771357,0.02416737517422825,0.22
755,50,-0.03575746910813803,-0.028174260397623583,0.1399103840308314,0.144036333573929,0.025488241460151752,0.02524090450088811,0.18
756,50,-0.03503355078128565,-0.029338608863975595,0.13902596555162547,0.14032639788539672,0.0256593529273371,0.0260491620314115,0.22
757,50,-0.026330279613965803,-0.02084141927499786,0.13879958425188377,0.1378516782772083,0.027468168725814993,0.029821352859132233,0.18
758,50,-0.029506377464728232,-0.025143560065869156,0.13410454155971036,0.13597029123255638,0.0255340418850595,0.026111753433659388,0.18
759,50,-0.035627463447992586,-0.0272164613984182,0.1344563999500141,0.1317846704606635,0.02364243207258982,0.021731959636695834,0.12
760,50,-0.038419275050264726,-0.025931678307353764,0.13296623229097398,0.13429764361200608,0.02330697787848979,0.02354083253371929,0.16
761,50,-0.03333473597351403,-0.02674189372840738,0.14059278948493698,0.1415690094409684,0.026364532005368334,0.027611783165786302,0.28
762,50,-0.03318020524903977,-0.02814595169946629,0.13625562834202729,0.13278651386651713,0.02504938097360353,0.027191160041861284,0.18
763,50,-0.026350378692034687,-0.022340136096782575,0.1361728306831551,0.13483915709000713,0.02680428713113689,0.026098734725056364,0.2
764,50,-0.03318373051281597,-0.027244870458214367,0.1375833364960748,0.13495409476347425,0.025403416914540435,0.02540860807657558,0.12
765,50,-0.03740477346694653,-0.031256698065596125,0.14390093123103231,0.14283774273164035,0.026568793090899673,0.026368684883036956,0.16
766,50,-0.041720074748409317,-0.031256698065596125,0.13696527712458648,0.13473132755995218,0.023816026811893303,0.025015007945246387,0.18
767,50,-0.03612678810090172,-0.025143560065869156,0.13758204540568156,0.1399136696191106,0.025539190060803598,0.02888859210812108,0.16
768,50,-0.0380410489305884,-0.03056321718707706,0.14117904879653292,0.14532840938327735,0.025782734673172967,0.02798177987657753,0.26
769,50,-0.04079742533005509,-0.03166115109753441,0.13429160788704725,0.13075352037053725,0.02322503092875859,0.02298840423566565,0.18
770,50,-0.036075095695646126,-0.02698241691645653,0.13612707278360944,0.13495409476347425,0.0245650672491481,0.02605373345394859,0.14
771,50,-0.039474741659536954,-0.03340224497592155,0.13633370449304083,0.13402254668370028,0.023798368341923747,0.025753176870252366,0.14
772,50,-0.04437121294718979,-0.030959844803104642,0.13605978939897467,0.13397003529579443,0.023625729037351943,0.02336460817846374,0.16
773,50,-0.04136049450082801,-0.029034249286092117,0.14176893213065211,0.14170113120424252,0.025304161020894948,0.02693493206354199,0.24
774,50,-0.034891200341348724,-0.026712086290381555,0.13654218685924951,0.13734179748071002,0.024954578232257944,0.026503221167771613,0.14
775,50,-0.03781057610967373,-0.032527867526189295,0.13760642233383108,0.13677413430180752,0.024842953934948266,0.02605373345394859,0.2
776,50,-0.03524897691887243,-0.02856527745704637,0.14197906710219826,0.14478079945134675,0.026164574153175704,0.02844395567485209,0.16
777,50,-0.03161582876869165,-0.03001454230891419,0.13737075590352998,0.13904342678594372,0.025629987579238508,0.026341994775248637,0.18
778,50,-0.03521393839963486,-0.02662159435901506,0.13867690180385725,0.13629701726020432,0.025213731161785394,0.025655561900082308,0.14
779,50,-0.030787442348458267,-0.025942035434037607,0.14104362942400916,0.14076585828759947,0.027374896994233434,0.030085301284359413,0.24
780,50,-0.040453234953963975,-0.025999133535587672,0.1403870102407396,0.1410634092930257,0.02536007833371585,0.027685000820958327,0.2
781,50,-0.03971342423020323,-0.030684041455238745,0.13725593272080608,0.1334125680065425,0.024296078542731855,0.025810796527878287,0.18
782,50,-0.033746237777189644,-0.03150748926790387,0.13419620596232135,0.13350678557885515,0.024123639987181016,0.022323295137072718,0.1
783,50,-0.03175716929912686,-0.025931678307353764,0.13826635332376885,0.13551468741063316,0.02600568859552616,0.02540912056181865,0.2
784,50,-0.030593311340374196,-0.030959844803104642,0.13670590632127605,0.1353815262809216,0.025357812694030587,0.02437380525546265,0.16
785,50,-0.03686230327832849,-0.0297362903354038,0.1333848278169198,0.13210923452795056,0.023526629576650002,0.02333530933321619,0.12
786,50,-0.034262887660554554,-0.02681446679858763,0.1412806874370644,0.136933575129859,0.02730203424115624,0.02993533060553219,0.28
787,50,-0.03515223475535794,-0.0332741989970319,0.1377458256354432,0.13737588863708006,0.02492625729201225,0.025347093267299746,0.12
788,50,-0.034807370937834,-0.028848513588216742,0.13672024136674818,0.1301022861162896,0.025274336677641424,0.024404085115168922,0.24
789,50,-0.043507981975095034,-0.0279532709955452,0.13629316085950657,0.13320531323860385,0.024012143529693438,0.025109698347531777,0.18
790,50,-0.02882284607881315,-0.027014659021117146,0.13464927968623544,0.1344562306316464,0.02568531149572703,0.02586426437317306,0.28
791,50,-0.02878579203243249,-0.02504456722781243,0.13894004731803514,0.13946888286303677,0.02733101200652968,0.030372590240478017,0.26
792,50,-0.03244793830991933,-0.02342448006637911,0.1388643523060879,0.14008382682791032,0.026421649366972003,0.028965907695861274,0.24
793,50,-0.03769617960458331,-0.028247095448783135,0.1297363496160183,0.12620777869464586,0.022193350230946023,0.02126329250975202,0.1
794,50,-0.04190503944038195,-0.03355631052239039,0.1382155367387867,0.1360570661833772,0.023922761721768576,0.02486325787210078,0.12
795,50,-0.039972082106534516,-0.028566526260488136,0.1351878758346271,0.13548931665864558,0.023713709570680773,0.023808337889377945,0.16
796,50,-0.032176661113426576,-0.028871698492451234,0.13758788355374296,0.13750896571889354,0.02565874557658935,0.026171009757262317,0.24
797,50,-0.03684786012089128,-0.027836932082090843,0.1345624915923334,0.13417729006373308,0.02386751912449795,0.023571478498332854,0.1
798,50,-0.034570477375825165,-0.02696819480091819,0.13430125278910837,0.13459804631655542,0.024639488333901335,0.02562514620471179,0.16
799,50,-0.031024097701185104,-0.026685893644569803,0.13764621071108096,0.136538040757288,0.0259617891484105,0.02726485778244924,0.16
800,50,-0.035759811080895855,-0.027132429030513414,0.13432448997241336,0.13333853550548402,0.024129757539253636,0.02319381079216251,0.22
801,50,-0.032816817065335444,-0.027187023756652003,0.14034377735953887,0.13646711006153117,0.02675082572672051,0.027094898471410136,0.26
802,50,-0.03739223642358047,-0.027243403763800047,0.1417374260367652,0.14710768179906403,0.02627780785618615,0.02888859210812108,0.26
803,50,-0.033454689192682026,-0.025496935362175982,0.13254927887394,0.1296897411714668,0.024286686284878324,0.025876134113933903,0.16
804,50,-0.03302713952866277,-0.0265482604969536,0.1349948589650941,0.1326585418407747,0.02473138508591897,0.02593188572809777,0.22
805,50,-0.031790218046170333,-0.02694833166269826,0.1313154849974361,0.13060237435275207,0.02406384864046239,0.023259672902501097,0.14
806,50,-0.03568352450927646,-0.027478123456454666,0.13758732719785832,0.1394395868033543,0.024827550898709867,0.02584922283075674,0.12
807,50,-0.03671179465585883,-0.02678192125016523,0.14028829145316646,0.138901818636859,0.026063384706612704,0.027430143183236333,0.22
808,50,-0.03718947309686388,-0.03073681850126636,0.136083323689369,0.13427043800034377,0.024283715803354543,0.02499093004285908,0.18
809,50,-0.03338153069318863,-0.026594316280985287,0.13744035013853176,0.1356384092673208,0.025341397201164333,0.024404085115168922,0.2
810,50,-0.03194206035145094,-0.030029747505606483,0.13895163462820187,0.13891961600191016,0.02613115724987915,0.027685000820958327,0.12
811,50,-0.03657778341942139,-0.02735544371111504,0.13738952248912925,0.13478383894785806,0.025240122951230792,0.02635650535396085,0.16
812,50,-0.02969952882011421,-0.027483562552168106,0.13913283207663707,0.14634268527084582,0.027082722752394473,0.02950992167746868,0.2
813,50,-0.031313730948170915,-0.029406892894532546,0.13943423287325582,0.14079800745230026,0.026398767489009455,0.026568162593775483,0.16
814,50,-0.034006579072115836,-0.031159924390300766,0.1406073466794035,0.14113525793352283,0.02643590692729296,0.028859056507748657,0.22
815,50,-0.02984763072215673,-0.026551329646504248,0.13304892557386386,0.1304492817462316,0.024808403391209058,0.026073089955534826,0.16
816,50,-0.034105950066581264,-0.029717689046422704,0.13607153115315343,0.13592578617346973,0.024385789296168695,0.022222621301392454,0.22
817,50,-0.03291009175078053,-0.028647965458059012,0.14358899042882034,0.14738228538529158,0.02775633825702993,0.030868769974833093,0.26
818,50,-0.037715587890115476,-0.028370449148510446,0.13258733794395275,0.12970345853273996,0.0230863989182305,0.022057024227233667,0.16
819,50,-0.029017349651344636,-0.025207131517522918,0.13488264360166854,0.1279282520913944,0.025570093461069785,0.02579485016456353,0.2
820,50,-0.04169309894140588,-0.03050784425451611,0.14056124494033637,0.13629701726020432,0.025188652972989292,0.02863020224682489,0.14
821,50,-0.03769225852674791,-0.02729267692355887,0.13771679263227282,0.13599652101762005,0.025392019934562585,0.027871398165765268,0.2
822,50,-0.03323914510227538,-0.02663901567997394,0.13832247114009338,0.14041509864822704,0.025960028150909434,0.026334978530735312,0.2
823,50,-0.038229939118683956,-0.030950729005673007,0.13554499068974515,0.1272986408182375,0.02409663369202991,0.02476024833960959,0.2
824,50,-0.034226430601993194,-0.02723379255616771,0.14200587139911922,0.14422635904128078,0.026857381725233585,0.02899426980485183,0.24
825,50,-0.035998901330504623,-0.030802654416830846,0.1360349026182688,0.136538040757288,0.02441199343249854,0.025970549206222333,0.1
826,50,-0.04054053922719936,-0.029403538743490276,0.13850421137098182,0.13527369675086665,0.02455307037726387,0.025552871172505834,0.18
827,50,-0.03319609384208531,-0.028340645426229175,0.13922054633940606,0.13754810975375653,0.02636133327640122,0.0281125311789527,0.28
828,50,-0.030499249887745567,-0.02696819480091819,0.1405438823138865,0.145332395686227,0.026940929988084804,0.029055560114030064,0.24
829,50,-0.033825475112073414,-0.02531498368937875,0.13745754592146098,0.13806250186642022,0.02566864723081022,0.026343486645357825,0.2
830,50,-0.02976951234744004,-0.02654498789778705,0.137463710758456,0.1344562306316464,0.02620688344124362,0.026771926080621795,0.22
831,50,-0.0338160436866948,-0.025317771141444546,0.13783391473649675,0.1411752345720229,0.025328786980871664,0.02681400541189132,0.16
832,50,-0.038068251246701365,-0.029190004916712385,0.1389192150578415,0.14005126832223352,0.02467174389376438,0.026073089955534826,0.16
833,50,-0.041551876352787856,-0.030317653083355902,0.14004380889564202,0.13527455578394276,0.02451384814531058,0.02473195968494763,0.18
834,50,-0.0329501496054318,-0.02698241691645653,0.14046991541605866,0.1386883505496841,0.026449845871558315,0.02994232146076084,0.24
835,50,-0.03133591812469139,-0.024495107558655395,0.13573691492233186,0.13574619964504475,0.025594640068883567,0.028397990275643784,0.2
836,50,-0.03516607911589976,-0.032527867526189295,0.13243273367777492,0.12907384725958304,0.022639082186153486,0.021084813330786534,0.04
837,50,-0.034606314345694986,-0.027090874546257818,0.13720342785927794,0.13723902076497083,0.02516593857161526,0.025954547138565473,0.14
838,50,-0.03923475539922725,-0.030862461865597615,0.14190038553763215,0.14558645773027795,0.025843825620855923,0.02993641419723813,0.18
839,50,-0.03715230071105347,-0.03284835916804944,0.13648537094396715,0.13337774391741075,0.023975042327244154,0.023002748320769435,0.16
840,50,-0.03726813927282298,-0.02683056165330199,0.13976798295595153,0.13840468232691894,0.025454047300780117,0.027092380894353733,0.14
841,50,-0.03011903826576828,-0.02689717760462388,0.14097152434741328,0.13809765808664254,0.027160469918611364,0.028839986949378178,0.22
842,50,-0.0395337928095989,-0.02756795013872636,0.13802191341602818,0.1378601954929197,0.025150287751944996,0.02785341933393752,0.16
843,50,-0.04346843577824943,-0.02883074070198803,0.13735522451644414,0.1434419330075481,0.02385819648050873,0.025870370918821942,0.18
844,50,-0.041367162520340804,-0.030918444060370226,0.1421005510625761,0.1444002821139542,0.025650013739988237,0.027470902982959847,0.24
845,50,-0.03607291647273415,-0.035084702664744415,0.13797426521412076,0.13396997631927782,0.024421883125995046,0.02499093004285908,0.08
846,50,-0.03367585915486963,-0.025966361019129615,0.13656532278235742,0.13529992653593031,0.025290936832932594,0.025016271714739566,0.12
847,50,-0.03641553526776413,-0.031920677081162106,0.13647468860647377,0.12810783863572406,0.0244410082283563,0.0231438177613656,0.2
848,50,-0.03765311745936498,-0.028556893068374084,0.13631864279092143,0.13259132224939152,0.02449125061589904,0.026046399847746506,0.16
849,50,-0.03645573669293846,-0.03138581400091831,0.14069115251840572,0.1401159759926111,0.02535244609796294,0.02393456921383659,0.2
850,50,-0.030585543853869766,-0.026147985881593037,0.13991719639915443,0.1371168468601223,0.026826300396677095,0.029663151932197842,0.18
851,50,-0.039111349767079695,-0.027317520344755736,0.14109125026643166,0.14129254324427246,0.025927954599417262,0.0280107473174731,0.24
852,50,-0.04726937820359244,-0.03677115634144871,0.13710486973017524,0.13753616320034667,0.022218018843934133,0.020274876727505158,0.16
853,50,-0.037059129695089205,-0.03166308567461905,0.13620170404845772,0.134653125478051,0.024691531079053704,0.02525690656854497,0.12
854,50,-0.03328795232196434,-0.02657907315154532,0.1394858357017698,0.13891961600191016,0.025918306803250187,0.026526968554109007,0.18
855,50,-0.04535900004768346,-0.030545069983846946,0.13912199879749282,0.14095529276304988,0.02442989061651453,0.027879209641601906,0.18
856,50,-0.040263218119747715,-0.031136614083667972,0.1366851893562067,0.13594927580565325,0.02367685941359783,0.02306603266906626,0.1
857,50,-0.03299040186845774,-0.025931238435723883,0.13845045051379307,0.13794611141066443,0.02613068860071239,0.026514789025032903,0.22
858,50,-0.04071393008822253,-0.03258214105189296,0.14044736926973905,0.14377822968182247,0.024792859361198512,0.02604617867235766,0.22
859,50,-0.03667310114955723,-0.030545069983846946,0.14112189642708806,0.14156496340288122,0.025604108737038712,0.029343542088586624,0.2
860,50,-0.029339318826557045,-0.02981898951058932,0.13740237683536838,0.1344562306316464,0.026445114508771995,0.026341994775248637,0.22
861,50,-0.04838789796092862,-0.03376183319581558,0.13479584460931826,0.13522919169178,0.021470850930999624,0.020519695541868332,0.1
862,50,-0.03385298217897484,-0.029717689046422704,0.141687224353901,0.14621164356952718,0.026815569457778157,0.030445103451097768,0.2
863,50,-0.03947210691886299,-0.02537381545577229,0.13991517436526663,0.14095529276304988,0.025553145632407456,0.029343542088586624,0.16
864,50,-0.04438463866148278,-0.028644611307016746,0.1315166759365197,0.12906000010838506,0.021458566922096436,0.02126329250975202,0.08
865,50,-0.03733909749344615,-0.03082304745591146,0.13578101875427254,0.1335057159431532,0.024107303941376425,0.02483922853482847,0.1
866,50,-0.033953980756964625,-0.027862971245309058,0.13208210470930187,0.13413485557613275,0.024002406851614744,0.024222055182317046,0.12
867,50,-0.03712931602443112,-0.0263120151246369,0.1310735765197396,0.1282111003705468,0.02371921421628576,0.024992193812352258,0.12
868,50,-0.03146165146202975,-0.027271411343210254,0.14170436957600602,0.1428920381392047,0.027303431209467304,0.029663151932197842,0.2
